Step,AgentID,Type,Capital,Labor,Production,Price,Inventory,Budget,Productivity,Wage,Skills,Savings,Consumption
8,7,Worker,,0,,,,,,1.0,0.10667746753464752,93.91649089222656,0.01725000000000243
8,8,Worker,,0,,,,,,1.0,0.09606930435754368,94.96111653285156,1.0
8,4,Worker,,0,,,,,,1.0,0.09606930435754368,93.76912214222656,1.0
8,10,Worker,,0,,,,,,1.0,0.10667746753464752,92.77411589222658,1.0
8,5,Worker,,0,,,,,,1.0,0.09606930435754368,93.87359779847657,1.0
8,23,Worker,,0,,,,,,1.0,0.09606930435754368,92.77411589222656,1.0
8,35,Firm2,5.0,1,3.0,1.0942519046484374,1.9769999999999968,36.53828542250169,1.0,,,,
8,16,Worker,,0,,,,,,1.0,0.10667746753464752,94.86611653285156,1.0
9,34,Firm2,5.0,1,4.0,1.1489644998808592,3.8,37.1111304083141,1.0,,,,
9,21,Worker,,0,,,,,,1.0,0.09558895783575597,91.17819366913291,1.0
9,8,Worker,,0,,,,,,1.0,0.09558895783575597,93.92157722343555,1.0
9,12,Worker,,0,,,,,,1.0,0.09558895783575597,92.82458283281053,1.0
9,13,Worker,,0,,,,,,1.0,0.09558895783575597,93.92157722343555,1.0
9,33,Firm2,5.0,1,2.0,1.0395393094160157,0.0,33.93613542452781,1.0,,,,
9,17,Worker,,0,,,,,,1.0,0.09558895783575597,94.87395222343555,1.0
9,18,Worker,,0,,,,,,1.0,0.09558895783575597,93.82657722343555,1.0
9,7,Worker,,0,,,,,,1.0,0.107744242209994,92.87695158281055,1.0
9,36,Firm2,5.0,1,4.0,1.1489644998808592,3.8,38.47182853801547,1.0,,,,
9,19,Worker,,0,,,,,,1.0,0.107744242209994,93.0718678402849,0.0442499999999999
9,9,Worker,,0,,,,,,1.0,0.09558895783575597,93.94392214222657,1.0
9,1,Worker,,0,,,,,,1.0,0.09558895783575597,95.17477579597657,1.0
9,22,Worker,,0,,,,,,1.0,0.09558895783575597,93.76912214222656,1.0
9,27,Worker,,0,,,,,,1.0,0.09558895783575597,92.82197747113281,1.0
9,31,Firm1,20.0,1,1.0,0.6302494097246091,8.761685558684238,9.296778382516067,1.005,,,,
9,35,Firm2,5.0,1,4.0,1.1489644998808592,5.5842424999999976,36.09242933797846,1.0,,,,
9,30,Firm1,20.0,1,1.0,0.6302494097246091,8.761685558684238,7.2967783825160675,1.005,,,,
9,2,Worker,,0,,,,,,1.0,0.107744242209994,93.82422747113282,1.0
9,20,Worker,,0,,,,,,1.0,0.09558895783575597,93.87359779847657,1.0
9,3,Worker,,0,,,,,,1.0,0.09558895783575597,94.50465370472656,1.0
9,29,Worker,,0,,,,,,1.0,0.09558895783575597,93.79832308814844,1.0
9,32,Firm2,5.0,1,4.0,1.1489644998808592,3.8,38.471828538015465,1.0,,,,
9,26,Worker,,0,,,,,,1.0,0.09558895783575597,93.97859714222656,1.0
9,24,Worker,,0,,,,,,1.0,0.09558895783575597,93.76912214222656,1.0
9,6,Worker,,0,,,,,,1.0,0.09558895783575597,94.94592217347657,1.0
9,28,Worker,,0,,,,,,1.0,0.09558895783575597,94.92097279847657,1.0
9,10,Worker,,0,,,,,,1.0,0.107744242209994,92.77411589222658,1.0
9,0,Worker,,0,,,,,,1.0,0.107744242209994,93.86887214222656,1.0
9,25,Worker,,0,,,,,,1.0,0.09558895783575597,95.81399714222657,1.0
9,11,Worker,,0,,,,,,1.0,0.107744242209994,93.87359779847657,1.0
9,14,Worker,,0,,,,,,1.0,0.09558895783575597,94.92097279847657,1.0
9,23,Worker,,0,,,,,,1.0,0.09558895783575597,92.77411589222656,1.0
9,5,Worker,,0,,,,,,1.0,0.09558895783575597,93.87359779847657,1.0
9,4,Worker,,0,,,,,,1.0,0.09558895783575597,93.76912214222656,1.0
9,15,Worker,,0,,,,,,1.0,0.09558895783575597,94.86611653285156,1.0
9,16,Worker,,0,,,,,,1.0,0.107744242209994,94.86611653285156,1.0
10,35,Firm2,5.0,1,2.0,1.0915162748868161,0.0,42.947828106986684,1.0,,,,
10,25,Worker,,0,,,,,,1.0,0.09511101304657718,94.72248086733975,1.0
